"LOC_ID","Month","Total_Birds","Avg_HRS_Effort","Avg_Housing_Density"
"L1317539",11,114,0.667666666666667,2.85714285714286
"L1317539",2,266,0.575712643678161,2.85714285714286
"L1317539",1,361,0.671103092783505,2.85714285714286
"L1317539",12,433,0.748826086956522,2.85714285714286
"L1317542",3,195,0.547666666666667,3
"L1317542",11,221,0.832325301204819,3
"L1317542",1,211,0.220178082191781,3
"L1317542",2,181,0.427470588235294,3
"L1317542",4,32,1.001,3
"L1317542",12,282,0.841425531914894,3
"L1317765",3,576,1.001,1
"L1317765",11,835,1.001,1
"L1317765",2,1205,1.001,1
"L1317765",1,1519,1.001,1
"L1317765",4,233,1.001,1
"L1317765",12,1531,0.965566929133858,1
"L1317895",2,678,0.456813953488372,2.375
"L1317895",12,633,0.759620689655172,2.375
"L1317895",1,714,0.156555555555556,2.375
"L1317895",3,283,0.241740740740741,2.375
"L1317895",11,464,NA,2.375
"L1317964",1,76,1.001,3
"L1317964",3,47,0.429571428571429,3
"L1317964",2,26,0.626,3
"L1317964",12,51,0.412764705882353,3
"L1317964",11,11,0.001,3
"L1317983",2,764,1.14940989399293,2
"L1317983",11,594,0.954781512605042,2
"L1317983",4,198,1.001,2
"L1317983",12,756,1.001,2
"L1317983",3,706,1.001,2
"L1317983",1,736,1.001,2
"L131805",1,323,0.001,3
"L131805",4,89,0.001,3
"L131805",12,247,0.001,3
"L131805",2,344,0.001,3
"L131805",3,207,0.001,3
"L131805",11,337,0.269817204301075,3
"L1318095",12,420,1.20854716981132,1
"L1318095",1,446,1.001,1
"L1318095",2,349,0.977,1
"L1318095",3,487,0.977470588235294,1
"L1318095",11,160,0.869421052631579,1
"L1318095",4,143,0.743424242424242,1
"L1318146",11,85,3.30332558139535,4
"L1318173",11,342,0.927829268292683,1.5
"L1318173",1,597,0.926581395348837,1.5
"L1318173",12,675,0.964963963963964,1.5
"L1318173",2,401,0.948368421052632,1.5
"L1318173",4,132,1.001,1.5
"L1318173",3,354,0.867666666666667,1.5
"L1318174",12,73,0.552724137931034,2.66666666666667
"L1318174",2,166,1.001,2.66666666666667
"L1318174",4,30,1.001,2.66666666666667
"L1318174",3,111,1.001,2.66666666666667
"L1318174",1,137,0.689888888888889,2.66666666666667
"L1318178",1,164,4.001,3
"L1318178",2,22,4.001,3
"L1318178",11,69,6.46253846153846,3
"L1318178",12,92,4.001,3
"L1318263",11,257,0.826757575757576,3
"L1318263",4,89,0.881952380952381,3
"L1318263",12,579,0.625390243902439,3
"L1318263",2,358,0.531434782608696,3
"L1318263",3,331,1.31754676258993,3
"L1318263",1,590,0.726388601036269,3
"L1318307",12,1055,1.001,1
"L1318307",1,551,1.001,1
"L1318307",2,311,0.742379310344828,1
"L1318307",11,329,1.001,1
"L1318317",2,1260,4.87392817679558,3
"L1318317",12,1856,5.07242857142857,3
"L1318317",4,364,6.35716438356164,3
"L1318317",11,1113,4.65484615384615,3
"L1318317",3,854,4.97259090909091,3
"L1318317",1,1459,5.78406878306878,3
"L1318353",11,31,0.790473684210526,1
"L1318353",1,75,0.364636363636364,1
"L1318353",4,32,1.001,1
"L1318353",2,69,0.634333333333333,1
"L1318353",3,17,1.001,1
"L1318353",12,49,0.001,1
"L131838",4,292,3.56463636363636,2.46153846153846
"L131838",1,1316,3.21211111111111,2.46153846153846
"L131838",11,1085,3.27877777777778,2.46153846153846
"L131838",12,1815,2.41705839416058,2.46153846153846
"L131838",3,1475,3.14727659574468,2.46153846153846
"L131838",2,1637,3.23433333333333,2.46153846153846
"L131849",2,705,3.71753543307087,3
"L131849",4,379,4.641,3
"L131849",3,1139,3.74115748031496,3
"L131849",12,780,3.90725,3
"L131849",11,877,3.81807317073171,3
"L131849",1,741,3.61390322580645,3
"L1318701",4,226,4.001,1
"L1318701",3,421,4.001,1
"L131875",2,436,1.001,1
"L131875",4,95,1.001,1
"L131875",11,287,4.001,1
"L131875",3,401,1.001,1
"L131875",12,318,1.001,1
"L131875",1,565,1.001,1
"L1318904",3,790,8.001,1
"L1318904",11,248,8.001,1
"L1318904",12,827,7.51211111111111,1
"L1318904",1,741,8.001,1
"L1318904",2,997,7.44544444444444,1
"L1318946",12,1291,0.468455621301775,1
"L1318946",1,1444,0.566217391304348,1
"L1318946",11,605,0.318073170731707,1
"L1318946",3,1371,0.620565217391304,1
"L1318946",2,1158,0.338423312883436,1
"L1318946",4,236,0.251,1
"L1319067",3,350,0.327797385620915,3.25
"L1319067",1,659,0.302724137931034,3.25
"L1319067",2,539,0.001,3.25
"L1319067",12,859,0.326878594249201,3.25
"L1319067",11,546,0.320047619047619,3.25
"L1319067",4,76,0.001,3.25
"L1319098",1,301,3.59190909090909,1.33333333333333
"L1319098",4,85,4.001,1.33333333333333
"L1319098",2,345,2.64656962025316,1.33333333333333
"L1319098",12,225,3.20508163265306,1.33333333333333
"L1319098",11,119,1.001,1.33333333333333
"L1319098",3,425,3.41337113402062,1.33333333333333
"L1319142",2,141,1.001,1
"L1319142",1,66,1.001,1
"L131917",2,327,0.373340425531915,1.8
"L131917",12,241,0.659536585365854,1.8
"L131917",11,128,NA,1.8
"L131917",1,351,0.724404255319149,1.8
"L131917",4,114,0.001,1.8
"L131917",3,383,0.356140186915888,1.8
"L1319171",3,323,1.001,2
"L1319171",2,571,1.001,2
"L1319171",11,192,0.673727272727273,2
"L1319171",4,130,1.001,2
"L1319171",1,518,0.908216494845361,2
"L1319171",12,386,0.697629213483146,2
"L1319187",3,959,1.001,2
"L1319187",1,480,1.001,2
"L1319187",4,503,1.001,2
"L1319187",12,1163,1.18602202643172,2
"L1319187",11,603,1.001,2
"L1319187",2,395,1.001,2
"L1319230",12,90,2.24237931034483,2
"L1319230",3,88,4.001,2
"L1319230",2,576,1.87279487179487,2
"L1319230",1,74,1.001,2
"L1319359",12,681,0.88235593220339,2.5
"L1319359",3,537,1.001,2.5
"L1319359",2,504,1.001,2.5
"L1319359",1,977,0.888254901960784,2.5
"L1319359",11,701,0.858142857142857,2.5
"L131940",2,453,1.001,3
"L131940",11,210,1.001,3
"L131940",1,481,1.001,3
"L131940",4,70,1.001,3
"L131940",3,435,1.001,3
"L131940",12,499,1.001,3
"L1319541",11,56,1.001,2
"L1319574",3,248,1.001,NA
"L1319574",4,11,1.001,NA
"L1319574",2,515,1.001,NA
"L1319574",12,341,0.971414201183432,NA
"L1319574",1,459,1.001,NA
"L1319574",11,105,1.001,NA
"L1319717",11,223,1.25709756097561,4
"L1319717",12,304,1.26226126126126,4
"L1319717",4,193,1.7047037037037,4
"L1319717",2,334,1.54410344827586,4
"L1319717",1,383,2.38624590163934,4
"L1319717",3,226,1.6744693877551,4
"L1319746",12,695,3.91009090909091,2.25
"L1319746",11,451,3.83225,2.25
"L1319746",2,540,3.93717021276596,2.25
"L1319746",3,547,4.001,2.25
"L1319746",1,743,NA,2.25
"L1319746",4,239,4.001,2.25
"L1319759",3,1558,1.001,1
"L1319759",1,2230,0.953941176470588,1
"L1319759",12,1197,0.926675675675676,1
"L1319759",2,2202,1.001,1
"L1319759",4,542,1.001,1
"L1319759",11,452,1.001,1
"L1319811",4,46,0.126,3.11111111111111
"L1319811",1,389,0.192082802547771,3.11111111111111
"L1319811",11,159,0.514157894736842,3.11111111111111
"L1319811",2,273,0.298520661157025,3.11111111111111
"L1319811",3,268,0.209,3.11111111111111
"L1319811",12,243,0.189118811881188,3.11111111111111
"L1319959",4,164,1.95221951219512,3
"L1319959",11,245,1.13575177304965,3
"L1319959",3,338,0.768123287671233,3
"L1319959",12,442,1.11382051282051,3
"L1319959",1,377,1.23909523809524,3
"L1319959",2,538,1.63168181818182,3
"L131999",11,493,1.001,1.66666666666667
"L131999",2,253,1.001,1.66666666666667
"L131999",12,365,1.001,1.66666666666667
"L131999",1,81,1.001,1.66666666666667
"L1320208",12,594,0.61678947368421,3
"L1320208",2,521,1.17212299465241,3
"L1320208",1,603,0.685491978609626,3
"L1320208",11,311,1.23677235772358,3
"L1320208",4,241,0.862386138613861,3
"L1320208",3,339,0.556555555555556,3
"L132032",12,230,1.001,4
"L132032",11,363,3.41171428571429,4
"L132032",1,241,2.651,4
"L132032",2,48,1.001,4
"L1320492",1,77,0.001,3.33333333333333
"L1320492",2,66,0.001,3.33333333333333
"L1320526",11,216,2.84948484848485,3
"L1320526",3,257,4.24544444444444,3
"L1320526",2,325,3.35235135135135,3
"L1320526",4,77,4.001,3
"L1320526",1,362,1.9503670886076,3
"L1320526",12,305,3.63809677419355,3
"L1320590",3,2900,2.49375362318841,2
"L1320590",4,718,2.61129411764706,2
"L1320590",1,4383,3.55924175824176,2
"L1320590",11,1672,1.5037027027027,2
"L1320590",12,2077,2.97019431279621,2
"L1320590",2,4430,2.7588125,2
"L1320741",2,1050,4.10586891385768,3
"L1320741",12,1062,3.27726459143969,3
"L1320741",11,987,2.74293548387097,3
"L1320741",4,293,3.501,3
"L1320741",1,1277,3.83035153583618,3
"L1320741",3,936,3.05876173285199,3
"L1320914",12,70,0.731769230769231,3
"L1320914",4,21,1.001,3
"L1320914",1,90,0.637363636363636,3
"L1320914",2,124,1.001,3
"L1320914",11,32,1.001,3
"L1320914",3,206,0.837363636363636,3
"L1321023",12,1307,4.49071193415638,2
"L1321023",1,1387,5.03287250996016,2
"L1321023",4,185,4.54447826086956,2
"L1321023",2,1612,4.11743835616438,2
"L1321023",11,468,5.41044881889764,2
"L1321023",3,1484,4.36367605633803,2
"L1321030",12,105,1.001,2
"L1321030",1,94,1.001,2
"L1321069",11,308,0.426925925925926,2.77777777777778
"L1321069",3,626,0.490711934156379,2.77777777777778
"L1321069",4,189,0.918808219178082,2.77777777777778
"L1321069",12,414,0.308142857142857,2.77777777777778
"L1321069",1,439,0.124076923076923,2.77777777777778
"L1321069",2,428,0.258142857142857,2.77777777777778
"L1321112",12,101,1.001,3.75
"L1321112",4,29,1.001,3.75
"L1321112",11,61,0.420354838709677,3.75
"L1321112",2,184,0.801,3.75
"L1321112",1,87,0.001,3.75
"L1321112",3,122,0.712864406779661,3.75
"L1321791",2,219,0.870565217391304,1
"L1321791",12,222,0.622621621621622,1
"L1321791",1,229,0.493753623188406,1
"L1321791",4,111,0.352351351351351,1
"L1321791",11,194,0.682159420289855,1
"L1321791",3,350,0.930203539823009,1
"L1321812",4,129,0.646161290322581,3
"L1321812",2,439,1.001,3
"L1321812",1,607,0.900328859060403,3
"L1321812",12,980,1.001,3
"L1321812",3,335,0.576471698113208,3
"L1321812",11,321,1.001,3
"L1321870",2,60,0.001,NA
"L1321870",1,33,0.001,NA
"L1321870",12,77,0.001,NA
"L1321870",3,139,0.561,NA
"L1321870",4,168,0.445444444444444,NA
"L1321870",11,8,0.001,NA
"L132193",1,631,3.66398342541436,1
"L132193",11,456,2.72440425531915,1
"L132193",3,924,4.325,1
"L132193",2,837,4.48880487804878,1
"L132193",12,678,3.735375,1
"L132193",4,393,4.51951851851852,1
"L1321982",11,366,1.24399065420561,3
"L1321982",1,1092,1.211,3
"L1321982",2,1034,1.72237404580153,3
"L1321982",4,133,1.001,3
"L1321982",12,530,1.001,3
"L1321982",3,988,1.001,3
"L1322014",1,402,1.88195238095238,2
"L1322014",12,385,1.21741791044776,2
"L1322014",11,169,1.63003225806452,2
"L1322014",2,408,1.35484615384615,2
"L1322014",4,61,0.501,2
"L1322014",3,255,0.931693069306931,2
"L132207",11,29,1.001,3
"L132207",1,13,2.126,3
"L132207",2,4,2.66766666666667,3
"L132207",12,26,2.201,3
"L132207",3,56,1.001,3
"L132207",4,18,0.001,3
"L1322368",1,2436,1.001,2.66666666666667
"L1322368",4,239,1.001,2.66666666666667
"L1322368",2,2405,1.001,2.66666666666667
"L1322368",3,1794,1.001,2.66666666666667
"L1322368",12,2722,1.001,2.66666666666667
"L1322368",11,1254,1.001,2.66666666666667
"L1322403",4,35,1.001,1.85714285714286
"L1322403",3,128,1.001,1.85714285714286
"L1322403",1,72,1.001,1.85714285714286
"L1322403",2,61,1.001,1.85714285714286
"L1322403",12,97,0.915893617021276,1.85714285714286
"L1322403",11,49,1.001,1.85714285714286
"L1322507",3,54,1.001,2.66666666666667
"L1322507",2,167,1.91404347826087,2.66666666666667
"L1322507",12,380,1.41063855421687,2.66666666666667
"L1322507",11,258,3.74342424242424,2.66666666666667
"L1322507",1,226,2.21253846153846,2.66666666666667
"L1322516",12,42,1.001,3
"L1322629",2,165,0.746098039215686,1.6
"L1322629",1,121,0.834333333333333,1.6
"L1322629",11,207,1.001,1.6
"L1322629",4,72,1.001,1.6
"L1322629",3,148,0.819181818181818,1.6
"L1322629",12,213,1.001,1.6
"L1322665",3,1413,1.001,3
"L1322665",4,371,1.001,3
"L1322665",1,1594,1.001,3
"L1322665",11,986,1.001,3
"L1322665",2,1418,1.19707843137255,3
"L1322665",12,1581,1.15633980582524,3
"L1322707",12,417,4.05363157894737,1.25
"L1322707",1,61,1.001,1.25
"L1322814",4,116,8.001,1
"L1322814",12,189,5.52154794520548,1
"L1322814",1,276,6.84715384615385,1
"L1322814",2,276,5.921,1
"L1322814",11,148,6.08208108108108,1
"L1322814",3,404,7.03548275862069,1
"L1322968",12,373,2.45554545454545,3
"L1322968",1,397,2.89606172839506,3
"L1322968",2,407,3.02347191011236,3
"L1322968",3,386,3.46957142857143,3
"L1322968",4,165,4.45027536231884,3
"L1322968",11,192,2.80822891566265,3
"L1322979",1,925,4.001,2.4
"L1322979",3,291,4.42957142857143,2.4
"L1322979",4,77,4.001,2.4
"L1322979",2,484,4.001,2.4
"L1322979",12,756,4.03085074626866,2.4
"L1322979",11,413,4.001,2.4
"L1322985",12,403,0.955248366013072,1
"L1322985",2,390,1.27831092436975,1
"L1322985",3,767,1.45889473684211,1
"L1322985",1,479,1.42957142857143,1
"L1322985",4,362,1.67264179104478,1
"L1322985",11,202,1.001,1
"L1323207",3,131,1.001,2.5
"L1323207",2,166,1.001,2.5
"L1323207",12,195,1.001,2.5
"L1323207",1,244,1.001,2.5
"L1323256",4,594,1.001,2.77777777777778
"L1323256",2,2032,1.001,2.77777777777778
"L1323256",1,1866,1.001,2.77777777777778
"L1323256",11,762,1.001,2.77777777777778
"L1323256",3,2176,1.001,2.77777777777778
"L1323256",12,1160,1.001,2.77777777777778
"L1323288",12,427,0.73828813559322,1
"L1323288",1,382,0.799076923076923,1
"L1323288",11,88,0.737842105263158,1
"L1323288",2,378,0.887792452830189,1
"L1323288",3,297,0.871967741935484,1
"L1323288",4,84,0.482481481481481,1
"L1323342",1,56,1.001,3
"L1323403",4,545,0.878862595419847,3.1
"L1323403",3,1410,0.402315789473684,3.1
"L1323403",2,1668,0.605166666666667,3.1
"L1323403",12,845,0.50562962962963,3.1
"L1323403",11,481,0.234766233766234,3.1
"L1323403",1,1286,0.694379790940767,3.1
"L1323466",11,68,0.334333333333333,1
"L1323466",12,16,0.001,1
"L1323484",12,342,0.001,4
"L1323484",11,251,0.001,4
"L1323484",3,261,0.272186440677966,4
"L1323484",2,174,0.001,4
"L1323484",4,55,0.001,4
"L1323484",1,241,0.001,4
"L132352",11,138,0.569627450980392,3
"L132360",1,3327,8.001,1
"L132360",4,748,8.001,1
"L132360",3,4145,7.80252671755725,1
"L132360",11,1401,8.001,1
"L132360",12,2471,8.001,1
"L132360",2,3051,8.001,1
"L1323817",11,53,1.001,3
"L1323827",3,90,2.69665217391304,3
"L1323827",2,67,4.001,3
"L1323827",1,101,2.70554545454545,3
"L1323827",12,32,0.579947368421053,3
"L1323827",11,17,1.001,3
"L1324050",1,646,8.001,1
"L1324050",2,931,8.001,1
"L1324050",12,506,8.001,1
"L1324050",3,970,8.001,1
"L1324050",11,693,7.35583870967742,1
"L1324059",12,65,0.91404347826087,3
"L1324059",1,192,1.001,3
"L1324059",3,74,1.001,3
"L1324059",11,79,1.001,3
"L1324059",2,48,1.001,3
"L1324148",11,346,0.789888888888889,3
"L1324148",1,506,1.28269014084507,3
"L1324148",4,87,1.82151282051282,3
"L1324148",2,312,1.621,3
"L1324148",3,325,1.32675757575758,3
"L1324148",12,688,1.19330769230769,3
"L1324167",2,1144,1.001,3
"L1324167",11,767,1.001,3
"L1324167",1,227,1.001,3
"L1324167",12,1227,1.001,3
"L1324167",3,1134,1.001,3
"L1324167",4,645,1.001,3
"L132423",11,71,1.001,3
"L132423",3,81,0.001,3
"L132423",12,100,0.517129032258065,3
"L132423",1,55,1.001,3
"L1324257",1,414,4.1054776119403,1.6
"L1324257",2,144,4.001,1.6
"L1324257",4,74,4.001,1.6
"L1324257",12,100,4.001,1.6
"L1324310",4,8,0.001,2
"L1324310",1,168,0.69147619047619,2
"L1324310",2,88,0.1885,2
"L1324310",3,407,0.624376623376623,2
"L1324339",11,532,1.24927586206897,3
"L1324339",12,914,1.001,3
"L1324339",2,825,1.16538356164384,3
"L1324339",1,1085,1.001,3
"L1324339",4,272,1.001,3
"L1324339",3,711,0.967804979253112,3
"L1324481",1,93,0.001,3
"L1324481",11,113,0.731769230769231,3
"L1324481",3,101,0.553631578947368,3
"L1324481",12,58,0.462538461538462,3
"L1324481",2,96,1.001,3
"L1324481",4,50,1.001,3
"L1324597",2,792,1.001,3
"L1324597",4,175,1.001,3
"L1324597",12,1186,1.001,3
"L1324597",1,1327,NA,3
"L1324597",3,691,1.001,3
"L1324597",11,738,1.001,3
"L132460",1,844,0.001,1.93333333333333
"L132460",12,866,0.001,1.93333333333333
"L132460",2,587,0.001,1.93333333333333
"L132460",11,533,0.001,1.93333333333333
"L132460",4,147,0.001,1.93333333333333
"L132460",3,517,0.001,1.93333333333333
"L1324625",2,679,1.13257894736842,1
"L1324625",12,328,1.001,1
"L1324625",4,45,1.001,1
"L1324625",1,676,1.001,1
"L1324625",11,149,1.001,1
"L1324625",3,370,1.001,1
"L1324769",1,22,1.001,2
"L1324769",3,12,1.001,2
"L1324769",11,28,1.001,2
"L1324769",2,59,2.67747058823529,2
"L1324769",12,48,3.16766666666667,2
"L132483",11,804,0.234695652173913,2
"L132483",1,1527,0.344042071197411,2
"L132483",2,1447,0.392304347826087,2
"L132483",3,1493,0.308065217391304,2
"L132483",4,184,0.328586206896552,2
"L132483",12,1138,0.169458781362007,2
"L1325084",2,292,1.5989381443299,1
"L1325084",3,150,2.021,1
"L1325084",4,53,4.001,1
"L1325084",12,182,1.001,1
"L1325084",1,179,1.001,1
"L1325084",11,113,1.001,1
"L1325112",1,131,2.19065517241379,2
"L1325112",11,21,1.001,2
"L1325112",3,23,1.001,2
"L1325112",2,34,8.001,2
"L1325112",12,31,1.001,2
"L132515",11,1159,0.954488372093023,2.06666666666667
"L132515",1,1904,1.001,2.06666666666667
"L132515",12,1984,1.001,2.06666666666667
"L132515",4,558,1.001,2.06666666666667
"L132515",3,1953,0.961106382978723,2.06666666666667
"L132515",2,2054,1.001,2.06666666666667
"L132518",12,2,4.001,4
"L132518",11,6,2.501,4
"L1325201",1,61,5.95933333333333,1
"L1325201",2,82,5.71528571428571,1
"L1325201",3,222,6.88988888888889,1
"L1325201",11,106,4.41563414634146,1
"L1325201",4,35,4.001,1
"L1325201",12,31,1.001,1
"L132526",11,556,0.958575757575758,2.07692307692308
"L132526",12,988,0.919103448275862,2.07692307692308
"L132526",1,888,1.001,2.07692307692308
"L132526",3,781,1.17104048582996,2.07692307692308
"L132526",4,242,1.001,2.07692307692308
"L132526",2,663,1.001,2.07692307692308
"L132530",11,966,1.26860563380282,3
"L132530",12,1070,1.001,3
"L132530",1,1648,1.001,3
"L132530",2,1745,1.15648780487805,3
"L132530",3,1469,1.001,3
"L132530",4,338,1.001,3
"L1325390",11,23,0.001,2
"L1325390",2,56,0.474684210526316,2
"L1325390",3,9,0.001,2
"L1325390",4,14,0.001,2
"L1325501",2,86,1.001,3
"L1325501",3,80,1.001,3
"L1325581",4,549,0.711743801652893,1
"L1325581",1,1374,0.616686274509804,1
"L1325581",3,1267,0.35646875,1
"L1325581",11,518,0.308692307692308,1
"L1325581",12,845,NA,1
"L1325581",2,1104,0.538037037037037,1
"L1325583",11,505,0.579125,1
"L1325583",4,275,0.546454545454545,1
"L1325583",12,714,0.730411764705882,1
"L1325583",3,855,0.813865497076023,1
"L1325583",1,1059,0.832521739130435,1
"L1325583",2,1309,0.598014925373134,1
"L1325710",1,1133,2.15603875968992,1.6
"L1325710",2,854,1.33291489361702,1.6
"L1325710",12,764,1.001,1.6
"L1325710",3,1080,1.001,1.6
"L1325710",11,590,1.001,1.6
"L1325710",4,376,1.8513937007874,1.6
"L1325847",12,58,1.001,3
"L1325847",1,68,1.001,3
"L1325847",11,50,4.001,3
"L1325847",4,65,4.001,3
"L1325847",3,49,1.001,3
"L1325847",2,87,2.801,3
"L1325888",11,221,0.96178431372549,4
"L1325888",12,189,0.84475,4
"L1325888",2,32,0.401,4
"L1325888",1,108,0.709333333333333,4
"L1325913",1,3193,0.957331877729258,2
"L1325913",12,2129,1.001,2
"L1325913",2,4127,0.931131004366812,2
"L1325913",4,436,1.001,2
"L1325913",11,538,1.001,2
"L1325913",3,3365,1.001,2
"L132600",2,2,0.001,3
"L1326099",11,321,0.895117647058823,1
"L1326099",2,884,0.959904109589041,1
"L1326099",3,1226,0.954271028037383,1
"L1326099",4,361,0.785615384615384,1
"L1326099",1,922,0.922212121212121,1
"L1326099",12,647,0.738588652482269,1
"L1326130",2,776,1.001,1
"L1326130",3,981,0.923535211267606,1
"L1326130",1,869,1.001,1
"L1326130",11,400,1.001,1
"L1326130",12,630,1.001,1
"L1326130",4,354,1.001,1
"L1326133",2,38,1.001,3
"L1326133",4,245,1.62168965517241,3
"L1326133",12,433,1.001,3
"L1326133",11,350,1.23629411764706,3
"L1326133",1,532,1.001,3
"L1326133",3,210,1.001,3
"L1326232",1,72,8.001,1
"L1326233",11,632,1.7037027027027,2.11111111111111
"L1326233",1,1361,1.9603023255814,2.11111111111111
"L1326233",12,716,1.901,2.11111111111111
"L1326233",2,1028,1.35327272727273,2.11111111111111
"L1326233",3,894,0.979021978021978,2.11111111111111
"L1326233",4,448,2.15484615384615,2.11111111111111
"L132637",12,737,6.68739053254438,1
"L132637",4,415,8.001,1
"L132637",3,1591,7.72702739726027,1
"L132637",11,316,6.41125641025641,1
"L132637",2,1089,7.90688235294118,1
"L132637",1,915,7.5531472392638,1
"L1326496",1,534,NA,3
"L1326496",12,1266,1.001,3
"L1326496",2,610,1.001,3
"L1326496",4,66,1.001,3
"L1326496",11,648,1.001,3
"L1326496",3,668,1.20525531914894,3
"L132650",4,31,NA,2.2
"L132650",12,68,1.001,2.2
"L132650",1,66,1.001,2.2
"L132650",2,96,0.609695652173913,2.2
"L132650",11,19,1.001,2.2
"L132657",11,166,NA,3
"L132657",12,104,1.001,3
"L1326774",1,804,2.01615151515152,3
"L1326774",2,426,1.81495348837209,3
"L1326774",12,1096,1.37213402061856,3
"L1326774",3,419,1.28867123287671,3
"L1326774",11,761,1.54355319148936,3
"L1326774",4,49,4.001,3
"L132683",11,231,1.001,3
"L132683",12,372,2.10444827586207,3
"L1326845",11,203,0.953380952380952,1
"L1326845",4,577,1.001,1
"L1326845",3,1101,1.001,1
"L1326845",2,967,NA,1
"L1326845",12,631,0.948674418604651,1
"L1326845",1,985,1.001,1
"L132690",12,16,1.001,1.66666666666667
"L132690",3,42,1.001,1.66666666666667
"L132690",2,48,1.001,1.66666666666667
"L132690",11,20,1.001,1.66666666666667
"L132690",4,6,1.001,1.66666666666667
"L132690",1,6,1.001,1.66666666666667
"L132693",12,1118,0.73569387755102,1
"L132693",1,786,0.892891891891892,1
"L132693",4,140,1.001,1
"L132693",3,260,1.001,1
"L132693",11,856,1.001,1
"L132693",2,1483,1.001,1
"L1327147",11,46,1.001,3
"L1327147",3,51,0.527315789473684,3
